instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__wasvalq8,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1053968388,completed,True,12497,28,13,123020,4002,127022,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__wasvalq8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__wasvalq8/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__wasvalq8/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__wasvalq8.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__wasvalq8/report.json
pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__xnghpbhj,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,807170834,completed,True,14162,40,19,193665,3136,196801,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__xnghpbhj/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__xnghpbhj/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__xnghpbhj/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__xnghpbhj.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_ctrl_shuffle__xnghpbhj/report.json
pandas-dev__pandas.95280573.func_pm_op_break_chains__ojwz8e32,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,193909028,completed,True,19776,46,22,253585,4990,258575,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_op_break_chains__ojwz8e32/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_op_break_chains__ojwz8e32/pandas-dev__pandas.95280573.func_pm_op_break_chains__ojwz8e32/pandas-dev__pandas.95280573.func_pm_op_break_chains__ojwz8e32.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_op_break_chains__ojwz8e32/report.json
pandas-dev__pandas.95280573.func_pm_op_change_const__motysy8f,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1020859286,completed,True,22023,84,41,717045,5971,723016,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_op_change_const__motysy8f/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_op_change_const__motysy8f/pandas-dev__pandas.95280573.func_pm_op_change_const__motysy8f/pandas-dev__pandas.95280573.func_pm_op_change_const__motysy8f.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_op_change_const__motysy8f/report.json
pandas-dev__pandas.95280573.func_pm_op_change_const__qa2zobal,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1563174762,completed,True,15445,76,37,639592,4968,644560,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_op_change_const__qa2zobal/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_op_change_const__qa2zobal/pandas-dev__pandas.95280573.func_pm_op_change_const__qa2zobal/pandas-dev__pandas.95280573.func_pm_op_change_const__qa2zobal.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_op_change_const__qa2zobal/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__02p263yj,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,925232118,completed,True,13548,88,43,805612,5569,811181,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__02p263yj/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__02p263yj/pandas-dev__pandas.95280573.func_pm_remove_assign__02p263yj/pandas-dev__pandas.95280573.func_pm_remove_assign__02p263yj.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__02p263yj/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__0ocb4biw,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,856742318,model_terminated,False,0,96,47,978967,5126,984093,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__0ocb4biw/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__0ocb4biw/pandas-dev__pandas.95280573.func_pm_remove_assign__0ocb4biw/pandas-dev__pandas.95280573.func_pm_remove_assign__0ocb4biw.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__1jra823j,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,636501487,completed,True,14190,74,36,525466,4416,529882,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__1jra823j/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__1jra823j/pandas-dev__pandas.95280573.func_pm_remove_assign__1jra823j/pandas-dev__pandas.95280573.func_pm_remove_assign__1jra823j.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__1jra823j/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__5kttmhc5,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,136457194,completed,True,17201,68,33,524006,6165,530171,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__5kttmhc5/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__5kttmhc5/pandas-dev__pandas.95280573.func_pm_remove_assign__5kttmhc5/pandas-dev__pandas.95280573.func_pm_remove_assign__5kttmhc5.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__5kttmhc5/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__8m0iiq12,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,1190560951,completed,True,9543,38,18,162487,2238,164725,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__8m0iiq12/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__8m0iiq12/pandas-dev__pandas.95280573.func_pm_remove_assign__8m0iiq12/pandas-dev__pandas.95280573.func_pm_remove_assign__8m0iiq12.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__8m0iiq12/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y,swesmith/pandas-dev__pandas.95280573,shard-3,0,0.0,0,1456974002,model_terminated,False,0,120,59,1003202,7095,1010297,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-3/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y/pandas-dev__pandas.95280573.func_pm_remove_assign__b7pjus4y.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1102309502,model_terminated,False,0,94,46,915799,4224,920023,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8/pandas-dev__pandas.95280573.func_pm_remove_assign__caas74j8.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,1693302999,completed,True,11993,80,39,608161,7693,615854,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__dzfc8sqa/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,221939614,completed,True,11324,70,34,485674,3636,489310,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__hkbxh85z/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,2142538749,model_terminated,False,0,102,50,934985,10517,945502,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr/pandas-dev__pandas.95280573.func_pm_remove_assign__imobtrrr.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,2129391876,completed,True,29721,110,54,981542,9196,990738,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__ipg9blm3/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,896098580,completed,True,20048,86,42,739114,6605,745719,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__khppnu5g/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,592955281,completed,True,9199,98,48,551937,9318,561255,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__pdsjqwo2/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja,swesmith/pandas-dev__pandas.95280573,shard-1,0,0.0,0,2128216514,model_terminated,False,0,112,55,1203903,7018,1210921,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-1/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja/pandas-dev__pandas.95280573.func_pm_remove_assign__u4un3qja.traj.json,
pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1585463955,completed,True,16635,82,40,664292,8545,672837,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__wehz5fab/report.json
pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4,swesmith/pandas-dev__pandas.95280573,shard-0,0,0.0,0,133441172,completed,True,29440,62,30,430260,8978,439238,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-0/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_assign__zofqbly4/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et,swesmith/pandas-dev__pandas.95280573,shard-5,0,0.0,0,1029230902,completed,True,11342,90,44,624355,4664,629019,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-5/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__09fmc6et/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,760452510,completed,True,27765,58,28,434644,6399,441043,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__140p8irz/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,89447960,completed,True,18284,74,36,565656,6315,571971,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__58m2to05/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf,swesmith/pandas-dev__pandas.95280573,shard-6,0,0.0,0,1064091917,completed,True,10597,52,25,230559,2765,233324,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-6/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__60f6renf/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i,swesmith/pandas-dev__pandas.95280573,shard-4,0,0.0,0,118168504,completed,True,13831,84,41,635810,4314,640124,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-4/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__69tmk41i/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,445860902,completed,True,15762,52,25,236610,4067,240677,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__982uwmd2/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,212407116,completed,True,11223,88,43,537442,4562,542004,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__b8mt1vrl/report.json
pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr,swesmith/pandas-dev__pandas.95280573,shard-2,0,0.0,0,1043756967,completed,True,21015,80,39,671804,6688,678492,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/collection/shard-2/samples/sample-0/trajectories/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/validation-200-depo-total-balanced/evaluation/sample-0/logs/pandas-dev__pandas.95280573.func_pm_remove_cond__dvcbnamr/report.json
