instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pydata__patsy.a5d16484.func_basic__4ic4dhkf,swesmith/pydata__patsy.a5d16484,shard-5,0,0.0,0,628851178,completed,True,13246,90,44,552141,10141,562282,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__4ic4dhkf/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__4ic4dhkf/pydata__patsy.a5d16484.func_basic__4ic4dhkf/pydata__patsy.a5d16484.func_basic__4ic4dhkf.traj.json,
pydata__patsy.a5d16484.func_basic__5dmi8lax,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,930205851,completed,True,20957,118,58,659192,10103,669295,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__5dmi8lax/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__5dmi8lax/pydata__patsy.a5d16484.func_basic__5dmi8lax/pydata__patsy.a5d16484.func_basic__5dmi8lax.traj.json,
pydata__patsy.a5d16484.func_basic__c7sryiet,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,1093008692,model_terminated,False,0,92,45,872122,11271,883393,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__c7sryiet/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__c7sryiet/pydata__patsy.a5d16484.func_basic__c7sryiet/pydata__patsy.a5d16484.func_basic__c7sryiet.traj.json,
pydata__patsy.a5d16484.func_basic__df4k9nzd,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,1982730966,model_terminated,False,0,134,66,1256390,8206,1264596,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__df4k9nzd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__df4k9nzd/pydata__patsy.a5d16484.func_basic__df4k9nzd/pydata__patsy.a5d16484.func_basic__df4k9nzd.traj.json,
pydata__patsy.a5d16484.func_basic__dfwlwt4b,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1773335661,model_terminated,False,0,130,64,1315397,7816,1323213,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__dfwlwt4b/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__dfwlwt4b/pydata__patsy.a5d16484.func_basic__dfwlwt4b/pydata__patsy.a5d16484.func_basic__dfwlwt4b.traj.json,
pydata__patsy.a5d16484.func_basic__g4k2yg8c,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,1223625371,model_terminated,False,0,120,59,919540,16060,935600,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__g4k2yg8c/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__g4k2yg8c/pydata__patsy.a5d16484.func_basic__g4k2yg8c/pydata__patsy.a5d16484.func_basic__g4k2yg8c.traj.json,
pydata__patsy.a5d16484.func_basic__kg2wlrly,swesmith/pydata__patsy.a5d16484,shard-5,0,0.0,0,42997224,model_terminated,False,0,112,55,835932,10355,846287,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__kg2wlrly/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__kg2wlrly/pydata__patsy.a5d16484.func_basic__kg2wlrly/pydata__patsy.a5d16484.func_basic__kg2wlrly.traj.json,
pydata__patsy.a5d16484.func_basic__m4pb80ej,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,116137234,completed,True,11135,108,53,857649,8269,865918,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__m4pb80ej/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__m4pb80ej/pydata__patsy.a5d16484.func_basic__m4pb80ej/pydata__patsy.a5d16484.func_basic__m4pb80ej.traj.json,
pydata__patsy.a5d16484.func_basic__rg9cyw3q,swesmith/pydata__patsy.a5d16484,shard-5,0,0.0,0,1447850160,model_terminated,False,0,166,82,1301330,10235,1311565,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rg9cyw3q/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rg9cyw3q/pydata__patsy.a5d16484.func_basic__rg9cyw3q/pydata__patsy.a5d16484.func_basic__rg9cyw3q.traj.json,
pydata__patsy.a5d16484.func_basic__rtdjnc11,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,619432005,model_terminated,False,0,158,78,1381015,12946,1393961,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rtdjnc11/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rtdjnc11/pydata__patsy.a5d16484.func_basic__rtdjnc11/pydata__patsy.a5d16484.func_basic__rtdjnc11.traj.json,
pydata__patsy.a5d16484.func_basic__t0diyq7q,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,2098809158,completed,True,14172,114,56,859065,12068,871133,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__t0diyq7q/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__t0diyq7q/pydata__patsy.a5d16484.func_basic__t0diyq7q/pydata__patsy.a5d16484.func_basic__t0diyq7q.traj.json,
pydata__patsy.a5d16484.func_basic__to9gb5ae,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1031595018,model_terminated,False,0,124,61,1023026,6880,1029906,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__to9gb5ae/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__to9gb5ae/pydata__patsy.a5d16484.func_basic__to9gb5ae/pydata__patsy.a5d16484.func_basic__to9gb5ae.traj.json,
pydata__patsy.a5d16484.func_basic__wcd9be14,swesmith/pydata__patsy.a5d16484,shard-5,0,0.0,0,1757710059,model_terminated,False,0,136,67,1217142,7754,1224896,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__wcd9be14/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__wcd9be14/pydata__patsy.a5d16484.func_basic__wcd9be14/pydata__patsy.a5d16484.func_basic__wcd9be14.traj.json,
pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1,swesmith/pydata__patsy.a5d16484,shard-6,0,0.0,0,369580909,completed,True,27882,94,46,655010,10015,665025,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-6/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-6/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1.traj.json,
pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,292988311,model_terminated,False,0,152,75,1227804,9469,1237273,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td.traj.json,
pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk,swesmith/pydata__patsy.a5d16484,shard-3,0,0.0,0,1101594878,completed,True,14221,256,127,2192884,11455,2204339,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/report.json
pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20,swesmith/pydata__patsy.a5d16484,shard-3,0,0.0,0,2082809225,model_terminated,False,0,120,59,1042283,9174,1051457,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20.traj.json,
pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,371797663,completed,True,15170,70,34,307308,4853,312161,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3.traj.json,
pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1313890898,completed,True,17158,96,47,544432,11881,556313,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr.traj.json,
pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,1633628208,completed,True,28506,100,49,518428,6631,525059,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl.traj.json,
pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,1913565045,completed,True,12307,90,44,354783,6438,361221,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy.traj.json,
pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8,swesmith/pydata__patsy.a5d16484,shard-4,0,0.0,0,1447790972,model_terminated,False,0,118,58,979467,10821,990288,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8.traj.json,
pydata__patsy.a5d16484.lm_rewrite__35zbdp36,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1792481767,completed,True,24643,90,44,527566,8972,536538,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__35zbdp36/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__35zbdp36/pydata__patsy.a5d16484.lm_rewrite__35zbdp36/pydata__patsy.a5d16484.lm_rewrite__35zbdp36.traj.json,
pydata__patsy.a5d16484.lm_rewrite__rywgq6nf,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,41286955,model_terminated,False,0,116,57,868852,8028,876880,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf.traj.json,
pydata__patsy.a5d16484.lm_rewrite__sj4hi41y,swesmith/pydata__patsy.a5d16484,shard-4,0,0.0,0,933501681,model_terminated,False,0,108,53,1107589,7547,1115136,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y.traj.json,
pyparsing__pyparsing.533adf47.func_basic__12vxzi0j,swesmith/pyparsing__pyparsing.533adf47,shard-7,0,0.0,0,427259126,completed,True,10441,38,18,89186,2044,91230,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-7/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/report.json
pyparsing__pyparsing.533adf47.func_basic__5da669ez,swesmith/pyparsing__pyparsing.533adf47,shard-3,0,0.0,0,715616682,completed,True,11254,24,11,47714,1521,49235,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-3/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__5da669ez/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-3/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__5da669ez/pyparsing__pyparsing.533adf47.func_basic__5da669ez/pyparsing__pyparsing.533adf47.func_basic__5da669ez.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__5da669ez/report.json
pyparsing__pyparsing.533adf47.func_basic__8evdfbv4,swesmith/pyparsing__pyparsing.533adf47,shard-4,0,0.0,0,2050925408,completed,True,9906,54,26,142486,2992,145478,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-4/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-4/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/report.json
pyparsing__pyparsing.533adf47.func_basic__achkueb9,swesmith/pyparsing__pyparsing.533adf47,shard-5,0,0.0,0,1269023346,completed,True,8650,50,24,151386,4625,156011,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__achkueb9/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-5/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__achkueb9/pyparsing__pyparsing.533adf47.func_basic__achkueb9/pyparsing__pyparsing.533adf47.func_basic__achkueb9.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__achkueb9/report.json
pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9,swesmith/pyparsing__pyparsing.533adf47,shard-1,0,0.0,0,1115379410,completed,True,119346,94,46,417850,7305,425155,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-1/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/report.json
pyparsing__pyparsing.533adf47.func_basic__eyy1v04n,swesmith/pyparsing__pyparsing.533adf47,shard-6,0,0.0,0,949561189,completed,True,12195,36,17,72733,2845,75578,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-6/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-6/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/report.json
pyparsing__pyparsing.533adf47.func_basic__ian4ov7i,swesmith/pyparsing__pyparsing.533adf47,shard-0,0,0.0,0,1637420278,completed,True,14818,40,19,111909,3544,115453,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/collection/shard-0/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g05-early-turns-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/report.json
