instance_id,repo,shard,sample_index,temperature,temperature_run_index,seed,collection_status,patch_present,patch_chars,trajectory_messages,model_api_calls,prompt_tokens,completion_tokens,total_tokens,evaluation_status,resolved,trajectory_path,raw_trajectory_path,evaluation_report_path
pydata__patsy.a5d16484.func_basic__5dmi8lax,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,930205851,error,False,0,124,61,1122077,12548,1134625,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__5dmi8lax/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__5dmi8lax/pydata__patsy.a5d16484.func_basic__5dmi8lax/pydata__patsy.a5d16484.func_basic__5dmi8lax.traj.json,
pydata__patsy.a5d16484.func_basic__c7sryiet,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,1093008692,model_terminated,False,0,78,38,493440,15447,508887,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__c7sryiet/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__c7sryiet/pydata__patsy.a5d16484.func_basic__c7sryiet/pydata__patsy.a5d16484.func_basic__c7sryiet.traj.json,
pydata__patsy.a5d16484.func_basic__df4k9nzd,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,1982730966,completed,True,42787,146,72,1131038,10387,1141425,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__df4k9nzd/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__df4k9nzd/pydata__patsy.a5d16484.func_basic__df4k9nzd/pydata__patsy.a5d16484.func_basic__df4k9nzd.traj.json,
pydata__patsy.a5d16484.func_basic__dfwlwt4b,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1773335661,model_terminated,False,0,160,79,1411962,10827,1422789,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__dfwlwt4b/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__dfwlwt4b/pydata__patsy.a5d16484.func_basic__dfwlwt4b/pydata__patsy.a5d16484.func_basic__dfwlwt4b.traj.json,
pydata__patsy.a5d16484.func_basic__g4k2yg8c,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,1223625371,model_terminated,False,0,114,56,1023314,13471,1036785,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__g4k2yg8c/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__g4k2yg8c/pydata__patsy.a5d16484.func_basic__g4k2yg8c/pydata__patsy.a5d16484.func_basic__g4k2yg8c.traj.json,
pydata__patsy.a5d16484.func_basic__kg2wlrly,swesmith/pydata__patsy.a5d16484,shard-5,0,0.0,0,42997224,completed,True,59976,68,33,308049,4243,312292,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__kg2wlrly/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__kg2wlrly/pydata__patsy.a5d16484.func_basic__kg2wlrly/pydata__patsy.a5d16484.func_basic__kg2wlrly.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pydata__patsy.a5d16484.func_basic__kg2wlrly/report.json
pydata__patsy.a5d16484.func_basic__m4pb80ej,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,116137234,model_terminated,False,0,136,67,1244300,9503,1253803,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__m4pb80ej/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__m4pb80ej/pydata__patsy.a5d16484.func_basic__m4pb80ej/pydata__patsy.a5d16484.func_basic__m4pb80ej.traj.json,
pydata__patsy.a5d16484.func_basic__rg9cyw3q,swesmith/pydata__patsy.a5d16484,shard-5,0,0.0,0,1447850160,model_terminated,False,0,134,66,1012046,7329,1019375,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rg9cyw3q/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rg9cyw3q/pydata__patsy.a5d16484.func_basic__rg9cyw3q/pydata__patsy.a5d16484.func_basic__rg9cyw3q.traj.json,
pydata__patsy.a5d16484.func_basic__rtdjnc11,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,619432005,model_terminated,False,0,132,65,1045411,13480,1058891,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rtdjnc11/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__rtdjnc11/pydata__patsy.a5d16484.func_basic__rtdjnc11/pydata__patsy.a5d16484.func_basic__rtdjnc11.traj.json,
pydata__patsy.a5d16484.func_basic__t0diyq7q,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,2098809158,model_terminated,False,0,114,56,998649,7432,1006081,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__t0diyq7q/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__t0diyq7q/pydata__patsy.a5d16484.func_basic__t0diyq7q/pydata__patsy.a5d16484.func_basic__t0diyq7q.traj.json,
pydata__patsy.a5d16484.func_basic__to9gb5ae,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1031595018,completed,True,11866,98,48,646979,7859,654838,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__to9gb5ae/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__to9gb5ae/pydata__patsy.a5d16484.func_basic__to9gb5ae/pydata__patsy.a5d16484.func_basic__to9gb5ae.traj.json,
pydata__patsy.a5d16484.func_basic__wcd9be14,swesmith/pydata__patsy.a5d16484,shard-5,0,0.0,0,1757710059,model_terminated,False,0,154,76,1490275,7224,1497499,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__wcd9be14/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_basic__wcd9be14/pydata__patsy.a5d16484.func_basic__wcd9be14/pydata__patsy.a5d16484.func_basic__wcd9be14.traj.json,
pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1,swesmith/pydata__patsy.a5d16484,shard-6,0,0.0,0,369580909,model_terminated,False,0,148,73,1265723,11577,1277300,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1/pydata__patsy.a5d16484.func_pm_class_rm_funcs__nto0dte1.traj.json,
pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,292988311,model_terminated,False,0,144,71,1319395,7855,1327250,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__cs38r9td.traj.json,
pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk,swesmith/pydata__patsy.a5d16484,shard-3,0,0.0,0,1101594878,completed,True,19799,80,39,395985,5666,401651,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pydata__patsy.a5d16484.func_pm_ctrl_invert_if__dk29z3jk/report.json
pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20,swesmith/pydata__patsy.a5d16484,shard-3,0,0.0,0,2082809225,completed,True,18107,120,59,959179,10643,969822,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__ecrwfs20.traj.json,
pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,371797663,completed,True,18511,68,33,224849,4909,229758,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3/pydata__patsy.a5d16484.func_pm_ctrl_shuffle__hwrla6o3.traj.json,
pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1313890898,model_terminated,False,0,98,48,761478,21288,782766,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr/pydata__patsy.a5d16484.func_pm_op_swap__2c4vrbkr.traj.json,
pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl,swesmith/pydata__patsy.a5d16484,shard-0,0,0.0,0,1633628208,completed,True,61879,94,46,426800,4096,430896,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl/pydata__patsy.a5d16484.func_pm_remove_assign__03wq9zsl.traj.json,
pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy,swesmith/pydata__patsy.a5d16484,shard-1,0,0.0,0,1913565045,completed,True,16637,108,53,575981,11519,587500,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy/pydata__patsy.a5d16484.func_pm_remove_assign__9q6ihrfy.traj.json,
pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8,swesmith/pydata__patsy.a5d16484,shard-4,0,0.0,0,1447790972,model_terminated,False,0,170,84,1472052,16043,1488095,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8/pydata__patsy.a5d16484.func_pm_remove_loop__pxbfmnj8.traj.json,
pydata__patsy.a5d16484.lm_rewrite__35zbdp36,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,1792481767,completed,True,13288,56,27,152535,3589,156124,patch_failed,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__35zbdp36/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__35zbdp36/pydata__patsy.a5d16484.lm_rewrite__35zbdp36/pydata__patsy.a5d16484.lm_rewrite__35zbdp36.traj.json,
pydata__patsy.a5d16484.lm_rewrite__rywgq6nf,swesmith/pydata__patsy.a5d16484,shard-7,0,0.0,0,41286955,model_terminated,False,0,150,74,1204215,8975,1213190,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf/pydata__patsy.a5d16484.lm_rewrite__rywgq6nf.traj.json,
pydata__patsy.a5d16484.lm_rewrite__sj4hi41y,swesmith/pydata__patsy.a5d16484,shard-4,0,0.0,0,933501681,model_terminated,False,0,114,56,1144696,8011,1152707,empty_patch,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y/pydata__patsy.a5d16484.lm_rewrite__sj4hi41y.traj.json,
pyparsing__pyparsing.533adf47.func_basic__12vxzi0j,swesmith/pyparsing__pyparsing.533adf47,shard-7,0,0.0,0,427259126,completed,True,14286,48,23,122904,3048,125952,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-7/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__12vxzi0j/report.json
pyparsing__pyparsing.533adf47.func_basic__5da669ez,swesmith/pyparsing__pyparsing.533adf47,shard-3,0,0.0,0,715616682,completed,True,7431,22,10,39492,1022,40514,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__5da669ez/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-3/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__5da669ez/pyparsing__pyparsing.533adf47.func_basic__5da669ez/pyparsing__pyparsing.533adf47.func_basic__5da669ez.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__5da669ez/report.json
pyparsing__pyparsing.533adf47.func_basic__8evdfbv4,swesmith/pyparsing__pyparsing.533adf47,shard-4,0,0.0,0,2050925408,completed,True,13571,72,35,223327,4606,227933,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-4/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__8evdfbv4/report.json
pyparsing__pyparsing.533adf47.func_basic__achkueb9,swesmith/pyparsing__pyparsing.533adf47,shard-5,0,0.0,0,1269023346,completed,True,21950,52,25,186376,5578,191954,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__achkueb9/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-5/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__achkueb9/pyparsing__pyparsing.533adf47.func_basic__achkueb9/pyparsing__pyparsing.533adf47.func_basic__achkueb9.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__achkueb9/report.json
pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9,swesmith/pyparsing__pyparsing.533adf47,shard-1,0,0.0,0,1115379410,completed,True,18575,64,31,222391,6397,228788,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-1/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__d1zp8zp9/report.json
pyparsing__pyparsing.533adf47.func_basic__eyy1v04n,swesmith/pyparsing__pyparsing.533adf47,shard-6,0,0.0,0,949561189,completed,True,7750,42,20,104182,3327,107509,unresolved,False,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-6/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__eyy1v04n/report.json
pyparsing__pyparsing.533adf47.func_basic__ian4ov7i,swesmith/pyparsing__pyparsing.533adf47,shard-0,0,0.0,0,1637420278,completed,True,25627,60,29,289657,6405,296062,resolved,True,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/trajectory.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/collection/shard-0/samples/sample-0/trajectories/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i.traj.json,/lambda/nfs/Debug-Depo/debug-depo-persistent/scratch/runs/swesmith-train-1000-r2-dmpo-g07-paper-informed-validation-200/evaluation/sample-0/logs/pyparsing__pyparsing.533adf47.func_basic__ian4ov7i/report.json
